transaction_id,timestamp,account_id,account_type,account_age_days,account_balance,amount,transaction_type,location,merchant_category,channel,device_type,currency,is_international,ip_address,is_fraud,fraud_type,hour,day_of_week,day_of_month,month,quarter,is_weekend,is_business_hours,amount_log,amount_category,high_risk_merchant,medium_risk_merchant
TXN_00004797,2025-03-07 10:12:52.017445,ACC_000462,JOINT,2149,90492.43,318.28,DEPOSIT,NC,grocery,atm,DESKTOP,GBP,False,192.168.200.125,0,,10,4,7,3,1,0,1,5.766068460740478,small,0,0
TXN_00007137,2025-03-07 10:13:56.017445,ACC_000456,PERSONAL,705,57411.36,466.78,DEPOSIT,WI,restaurant,mobile_app,MOBILE,USD,False,192.168.224.129,0,,10,4,7,3,1,0,1,6.147998099922748,small,0,0
TXN_00007242,2025-03-07 10:14:20.017445,ACC_000274,PERSONAL,1197,64724.31,205.53,DEPOSIT,GA,travel,atm,DESKTOP,USD,False,192.168.2.126,0,,10,4,7,3,1,0,1,5.330445680299558,small,0,1
TXN_00000904,2025-03-07 10:14:28.017445,ACC_000295,PERSONAL,947,93912.36,738.65,PAYMENT,WI,restaurant,atm,DESKTOP,USD,False,192.168.96.101,0,,10,4,7,3,1,0,1,6.606177101338245,medium,0,0
TXN_00008288,2025-03-07 10:16:46.017445,ACC_000193,PERSONAL,2744,18307.71,2138.98,DEPOSIT,OH,electronics,mobile_app,DESKTOP,USD,False,192.168.191.94,0,,10,4,7,3,1,0,1,7.668551762177833,large,0,1
TXN_00005067,2025-03-07 10:17:59.017445,ACC_000006,JOINT,1501,29249.79,3471.63,WITHDRAWAL,CA,cryptocurrency,online,MOBILE,USD,False,192.168.1.78,1,OTHER_SUSPICIOUS,10,4,7,3,1,0,1,8.15266751093279,large,1,0
TXN_00004931,2025-03-07 10:18:46.017445,ACC_000241,PERSONAL,2687,8114.66,4.68,PURCHASE,IN,electronics,online,MOBILE,USD,True,192.168.174.152,0,,10,4,7,3,1,0,1,1.7369512327330598,micro,0,1
TXN_00002455,2025-03-07 10:19:29.017445,ACC_000424,PERSONAL,164,62958.63,449.16,TRANSFER,WA,grocery,atm,DESKTOP,GBP,True,192.168.125.144,0,,10,4,7,3,1,0,1,6.109603075125023,small,0,0
TXN_00001944,2025-03-07 10:19:32.017445,ACC_000158,BUSINESS,2692,70933.72154607103,1391.05,TRANSFER,OH,electronics,atm,DESKTOP,USD,False,192.168.141.83,1,OTHER_SUSPICIOUS,10,4,7,3,1,0,1,7.2385327597895035,large,0,1
TXN_00000536,2025-03-07 10:20:59.017445,ACC_000015,PERSONAL,1258,24729.26,33.66,PURCHASE,NC,grocery,atm,DESKTOP,EUR,False,192.168.26.215,0,,10,4,7,3,1,0,1,3.54558628428746,micro,0,0
TXN_00001941,2025-03-07 10:21:22.017445,ACC_000024,PERSONAL,2798,50114.66,198.79,PAYMENT,WI,grocery,branch,MOBILE,USD,False,192.168.144.207,0,,10,4,7,3,1,0,1,5.297266814911858,small,0,0
TXN_00004284,2025-03-07 10:23:49.017445,ACC_000258,BUSINESS,1715,45737.97,1962.72,PAYMENT,WI,electronics,mobile_app,MOBILE,USD,False,192.168.122.183,0,,10,4,7,3,1,0,1,7.58259591255944,large,0,1
TXN_00002669,2025-03-07 10:26:49.017445,ACC_000497,PERSONAL,3169,62648.48,155.64,TRANSFER,IL,restaurant,branch,TABLET,USD,False,192.168.197.2,0,,10,4,7,3,1,0,1,5.0539501787822,small,0,0
TXN_00009279,2025-03-07 10:27:40.017445,ACC_000281,PERSONAL,2519,56150.95,1657.16,PURCHASE,GA,restaurant,mobile_app,TABLET,USD,False,192.168.41.219,0,,10,4,7,3,1,0,1,7.413463832848649,large,0,0
TXN_00006698,2025-03-07 10:29:22.017445,ACC_000234,PERSONAL,1574,78792.51,96.15,WITHDRAWAL,FL,healthcare,atm,MOBILE,USD,False,192.168.102.232,0,,10,4,7,3,1,0,1,4.576256175823449,micro,0,0
TXN_00004968,2025-03-07 10:31:38.017445,ACC_000098,PERSONAL,3225,73705.54,460.3,TRANSFER,MI,healthcare,mobile_app,MOBILE,USD,False,192.168.186.128,0,,10,4,7,3,1,0,1,6.134048590563775,small,0,0
TXN_00002117,2025-03-07 10:31:59.017445,ACC_000036,PERSONAL,1009,47343.91,55.92,PURCHASE,IL,travel,mobile_app,MOBILE,EUR,True,192.168.52.157,0,,10,4,7,3,1,0,1,4.041646773221651,micro,0,1
TXN_00006292,2025-03-07 10:32:06.017445,ACC_000285,PERSONAL,1146,17746.72,366.04,PURCHASE,PA,restaurant,mobile_app,MOBILE,EUR,True,192.168.103.86,0,,10,4,7,3,1,0,1,5.905470833941006,small,0,0
TXN_00002629,2025-03-07 10:35:18.017445,ACC_000375,PERSONAL,2829,91362.52,293.01,PAYMENT,TN,professional_services,mobile_app,DESKTOP,USD,False,192.168.10.125,0,,10,4,7,3,1,0,1,5.6836137803656746,small,0,0
TXN_00009817,2025-03-07 10:35:29.017445,ACC_000098,PERSONAL,3225,73302.85,57.61,WITHDRAWAL,MI,retail,mobile_app,DESKTOP,EUR,False,192.168.241.32,0,,10,4,7,3,1,0,1,4.070905330488338,micro,0,0
TXN_00005251,2025-03-07 10:35:37.017445,ACC_000012,PERSONAL,96,7878.04,87.75,PAYMENT,OH,retail,online,MOBILE,GBP,False,192.168.82.196,0,,10,4,7,3,1,0,1,4.485823428355525,micro,0,0
TXN_00006429,2025-03-07 10:35:41.017445,ACC_000426,PERSONAL,610,1081.71,380.33,DEPOSIT,GA,utilities,online,ATM,USD,False,192.168.58.152,0,,10,4,7,3,1,0,1,5.943665141974687,small,0,0
TXN_00000402,2025-03-07 10:37:20.017445,ACC_000122,PERSONAL,3527,68191.3,628.48,WITHDRAWAL,IN,utilities,mobile_app,MOBILE,USD,True,192.168.5.45,0,,10,4,7,3,1,0,1,6.444894081732664,medium,0,0
TXN_00001618,2025-03-07 10:39:00.017445,ACC_000253,PERSONAL,3635,16810.07,202.39,DEPOSIT,VA,grocery,online,DESKTOP,USD,False,192.168.196.220,0,,10,4,7,3,1,0,1,5.315125318197404,small,0,0
TXN_00003489,2025-03-07 10:40:05.017445,ACC_000454,PERSONAL,3504,67783.36,3.47,WITHDRAWAL,IL,education,atm,MOBILE,USD,False,192.168.244.184,0,,10,4,7,3,1,0,1,1.4973884086254776,micro,0,0
TXN_00004044,2025-03-07 10:40:40.017445,ACC_000019,PERSONAL,1735,12161.5,725.5,TRANSFER,OH,retail,online,DESKTOP,USD,False,192.168.3.63,0,,10,4,7,3,1,0,1,6.588238483010338,medium,0,0
TXN_00001335,2025-03-07 10:44:46.017445,ACC_000068,PERSONAL,2159,28478.68,29.47,WITHDRAWAL,IN,travel,online,MOBILE,USD,True,192.168.16.252,0,,10,4,7,3,1,0,1,3.416742592997618,micro,0,1
TXN_00004571,2025-03-07 10:47:06.017445,ACC_000043,BUSINESS,1549,30234.29,400.54,PAYMENT,MO,restaurant,atm,DESKTOP,EUR,False,192.168.184.104,0,,10,4,7,3,1,0,1,5.995307154825432,small,0,0
TXN_00005315,2025-03-07 10:47:25.017445,ACC_000429,PERSONAL,3509,63262.86,13.53,DEPOSIT,CO,retail,mobile_app,POS,USD,False,192.168.193.65,0,,10,4,7,3,1,0,1,2.6762154775821916,micro,0,0
TXN_00005127,2025-03-07 10:52:12.017445,ACC_000488,BUSINESS,1103,98054.16,1160.19,TRANSFER,CA,retail,mobile_app,DESKTOP,USD,False,192.168.7.5,0,,10,4,7,3,1,0,1,7.057200620332477,large,0,0
TXN_00004759,2025-03-07 10:52:31.017445,ACC_000123,BUSINESS,2240,85141.85,114.37,DEPOSIT,MI,grocery,online,MOBILE,USD,False,192.168.49.204,0,,10,4,7,3,1,0,1,4.748144354939198,small,0,0
TXN_00006202,2025-03-07 10:52:45.017445,ACC_000035,PERSONAL,704,2720.92,1183.01,DEPOSIT,TX,restaurant,atm,DESKTOP,USD,False,192.168.145.194,0,,10,4,7,3,1,0,1,7.0766622613542305,large,0,0
TXN_00003022,2025-03-07 10:54:36.017445,ACC_000473,PERSONAL,1756,79226.84,2738.21,DEPOSIT,MO,restaurant,mobile_app,TABLET,USD,False,192.168.44.65,0,,10,4,7,3,1,0,1,7.9154248366416935,large,0,0
TXN_00006075,2025-03-07 10:55:37.017445,ACC_000435,PERSONAL,2477,7815.08,50.47,PAYMENT,IN,restaurant,online,DESKTOP,USD,False,192.168.113.1,0,,10,4,7,3,1,0,1,3.940999113664663,micro,0,0
TXN_00005896,2025-03-07 10:55:52.017445,ACC_000219,PERSONAL,2414,49195.84,608.48,PAYMENT,VA,utilities,online,TABLET,USD,False,192.168.60.224,0,,10,4,7,3,1,0,1,6.412606134601154,medium,0,0
TXN_00008991,2025-03-07 10:55:56.017445,ACC_000113,PERSONAL,3565,5979.81,101.33,DEPOSIT,NC,entertainment,mobile_app,MOBILE,USD,False,192.168.95.17,0,,10,4,7,3,1,0,1,4.628202885098664,small,0,1
TXN_00009928,2025-03-07 10:56:56.017445,ACC_000044,JOINT,396,44980.52,80.81,DEPOSIT,NC,utilities,mobile_app,MOBILE,USD,True,192.168.244.92,0,,10,4,7,3,1,0,1,4.404399485525607,micro,0,0
TXN_00001400,2025-03-07 10:57:53.017445,ACC_000383,PERSONAL,2520,90432.94,53.22,TRANSFER,CA,entertainment,atm,TABLET,USD,False,192.168.137.74,0,,10,4,7,3,1,0,1,3.9930498440705193,micro,0,1
TXN_00001888,2025-03-07 10:58:03.017445,ACC_000314,BUSINESS,681,60379.78,207.94,DEPOSIT,NC,retail,online,DESKTOP,USD,False,192.168.177.133,0,,10,4,7,3,1,0,1,5.342047129409362,small,0,0
TXN_00003425,2025-03-07 10:59:09.017445,ACC_000442,PERSONAL,2647,51279.58,15978.26,DEPOSIT,VA,jewelry,online,DESKTOP,USD,False,192.168.200.168,0,,10,4,7,3,1,0,1,9.679046910363166,xlarge,1,0
TXN_00008338,2025-03-07 11:04:26.017445,ACC_000105,PERSONAL,1113,92567.76,35.45,DEPOSIT,NC,entertainment,mobile_app,MOBILE,USD,False,192.168.227.186,0,,11,4,7,3,1,0,1,3.5959414584546674,micro,0,1
TXN_00002503,2025-03-07 11:05:07.017445,ACC_000295,PERSONAL,947,94410.9,240.11,DEPOSIT,WI,grocery,mobile_app,DESKTOP,USD,False,192.168.41.64,0,,11,4,7,3,1,0,1,5.485253260892737,small,0,0
TXN_00001152,2025-03-07 11:05:52.017445,ACC_000454,PERSONAL,3504,66171.58,1615.25,TRANSFER,IL,entertainment,online,DESKTOP,USD,False,192.168.182.172,0,,11,4,7,3,1,0,1,7.387863930086067,large,0,1
TXN_00008958,2025-03-07 11:08:01.017445,ACC_000035,PERSONAL,704,1482.71,55.2,PAYMENT,TX,grocery,atm,MOBILE,USD,False,192.168.201.148,0,,11,4,7,3,1,0,1,4.028916756899646,micro,0,0
TXN_00003971,2025-03-07 11:09:24.017445,ACC_000372,PERSONAL,2687,35347.06,160.24,TRANSFER,CO,jewelry,online,MOBILE,GBP,False,192.168.196.167,0,,11,4,7,3,1,0,1,5.082893938248965,small,1,0
TXN_00000880,2025-03-07 11:11:25.017445,ACC_000161,PERSONAL,3226,76679.01,9.94,PAYMENT,WI,restaurant,atm,DESKTOP,GBP,False,192.168.248.82,0,,11,4,7,3,1,0,1,2.392425796993835,micro,0,0
TXN_00003006,2025-03-07 11:12:05.017445,ACC_000123,BUSINESS,2240,85168.67,87.55,TRANSFER,MI,grocery,atm,MOBILE,USD,False,192.168.5.108,0,,11,4,7,3,1,0,1,4.4835673642288425,micro,0,0
TXN_00001215,2025-03-07 11:19:17.017445,ACC_000156,BUSINESS,2546,10731.62,4610.91,PAYMENT,NJ,jewelry,online,MOBILE,EUR,False,192.168.216.126,0,,11,4,7,3,1,0,1,8.436397366888048,large,1,0
TXN_00006721,2025-03-07 11:19:38.017445,ACC_000351,PERSONAL,1952,39065.23,55.07,DEPOSIT,TX,retail,phone,POS,USD,False,192.168.198.49,0,,11,4,7,3,1,0,1,4.026600910135581,micro,0,0
TXN_00000680,2025-03-07 11:20:11.017445,ACC_000193,PERSONAL,2744,15881.39,287.34,DEPOSIT,OH,jewelry,mobile_app,DESKTOP,USD,True,192.168.118.234,0,,11,4,7,3,1,0,1,5.664140339383757,small,1,0
TXN_00000412,2025-03-07 11:20:38.017445,ACC_000042,BUSINESS,2968,86724.94906025124,2835.27,PAYMENT,TN,grocery,atm,DESKTOP,USD,False,192.168.38.17,1,OTHER_SUSPICIOUS,11,4,7,3,1,0,1,7.950245087633755,large,0,0
TXN_00005217,2025-03-07 11:20:59.017445,ACC_000117,PERSONAL,1626,49563.0,2.14,DEPOSIT,TN,cryptocurrency,atm,DESKTOP,USD,False,192.168.232.83,0,,11,4,7,3,1,0,1,1.144222799920162,micro,1,0
TXN_00002185,2025-03-07 11:23:18.017445,ACC_000331,BUSINESS,597,42027.76,549.09,TRANSFER,MD,restaurant,mobile_app,MOBILE,EUR,False,192.168.54.112,0,,11,4,7,3,1,0,1,6.3100819012031835,medium,0,0
TXN_00009602,2025-03-07 11:23:38.017445,ACC_000319,PERSONAL,2976,89039.89,23.19,DEPOSIT,MO,cryptocurrency,mobile_app,MOBILE,USD,True,192.168.70.226,0,,11,4,7,3,1,0,1,3.185939324621936,micro,1,0
TXN_00006009,2025-03-07 11:23:50.017445,ACC_000494,JOINT,1728,37148.44,619.25,DEPOSIT,OH,retail,online,POS,USD,False,192.168.222.82,0,,11,4,7,3,1,0,1,6.43012262257191,medium,0,0
TXN_00007729,2025-03-07 11:24:03.017445,ACC_000093,PERSONAL,2783,18193.98,31.42,WITHDRAWAL,MI,professional_services,phone,DESKTOP,USD,False,192.168.42.145,0,,11,4,7,3,1,0,1,3.4787755163075302,micro,0,0
TXN_00006397,2025-03-07 11:24:15.017445,ACC_000402,PERSONAL,2502,100072.95,310.43,PAYMENT,TN,electronics,phone,DESKTOP,USD,False,192.168.212.11,0,,11,4,7,3,1,0,1,5.7411745938732635,small,0,1
TXN_00008105,2025-03-07 11:24:26.017445,ACC_000006,JOINT,1501,32403.98,317.44,TRANSFER,CA,professional_services,online,DESKTOP,USD,True,192.168.102.19,0,,11,4,7,3,1,0,1,5.763434074220378,small,0,0
TXN_00005554,2025-03-07 11:24:42.017445,ACC_000211,PERSONAL,3645,8217.51,46.85,PURCHASE,NJ,grocery,mobile_app,TABLET,USD,False,192.168.133.175,0,,11,4,7,3,1,0,1,3.8680711178989635,micro,0,0
TXN_00005152,2025-03-07 11:24:51.017445,ACC_000290,BUSINESS,137,21675.76,3804.74,PAYMENT,MI,jewelry,branch,DESKTOP,USD,False,192.168.237.138,0,,11,4,7,3,1,0,1,8.244265732332941,large,1,0
TXN_00002771,2025-03-07 11:26:40.017445,ACC_000015,PERSONAL,1258,24577.45,185.47,PURCHASE,NC,gambling,online,MOBILE,USD,False,192.168.60.234,1,OTHER_SUSPICIOUS,11,4,7,3,1,0,1,5.228270368236002,small,1,0
TXN_00001416,2025-03-07 11:28:53.017445,ACC_000446,PERSONAL,2551,1528.57,3.09,PURCHASE,TN,utilities,phone,POS,USD,False,192.168.58.234,0,,11,4,7,3,1,0,1,1.4085449700547104,micro,0,0
TXN_00001262,2025-03-07 11:30:58.017445,ACC_000402,PERSONAL,2502,99424.35,338.17,TRANSFER,TN,travel,mobile_app,ATM,USD,False,192.168.241.172,0,,11,4,7,3,1,0,1,5.826501456610174,small,0,1
TXN_00000595,2025-03-07 11:31:12.017445,ACC_000470,PERSONAL,3278,96572.87,48.43,WITHDRAWAL,MD,restaurant,atm,TABLET,USD,False,192.168.32.35,0,,11,4,7,3,1,0,1,3.9005575273188677,micro,0,0
TXN_00003761,2025-03-07 11:31:19.017445,ACC_000028,PERSONAL,1687,70852.0,68.21,PAYMENT,CA,jewelry,mobile_app,ATM,USD,False,192.168.2.111,0,,11,4,7,3,1,0,1,4.237145360853772,micro,1,0
TXN_00005693,2025-03-07 11:33:47.017445,ACC_000469,PERSONAL,1188,68081.96,2.06,WITHDRAWAL,MI,retail,online,DESKTOP,USD,False,192.168.2.67,0,,11,4,7,3,1,0,1,1.1184149159642893,micro,0,0
TXN_00008133,2025-03-07 11:34:27.017445,ACC_000314,BUSINESS,681,60630.43,42.71,DEPOSIT,NC,entertainment,atm,DESKTOP,USD,False,192.168.165.84,0,,11,4,7,3,1,0,1,3.7775769088752233,micro,0,1
TXN_00000250,2025-03-07 11:35:18.017445,ACC_000028,PERSONAL,1687,70980.99,60.78,PAYMENT,CA,gambling,online,MOBILE,EUR,False,192.168.179.242,0,,11,4,7,3,1,0,1,4.123579687490436,micro,1,0
TXN_00004817,2025-03-07 11:36:00.017445,ACC_000023,PERSONAL,398,9097.13,360.98,DEPOSIT,GA,grocery,atm,POS,USD,False,192.168.243.40,0,,11,4,7,3,1,0,1,5.891588961680726,small,0,0
TXN_00002528,2025-03-07 11:37:43.017445,ACC_000190,PERSONAL,3244,26585.52,668.2,DEPOSIT,TX,grocery,online,MOBILE,USD,True,192.168.166.118,0,,11,4,7,3,1,0,1,6.506082969112669,medium,0,0
TXN_00004710,2025-03-07 11:39:28.017445,ACC_000236,PERSONAL,1491,28182.71,42.46,PAYMENT,WA,electronics,online,MOBILE,USD,False,192.168.128.152,0,,11,4,7,3,1,0,1,3.7718409748282835,micro,0,1
TXN_00000557,2025-03-07 11:40:06.017445,ACC_000337,BUSINESS,2678,1656.5,221.07,TRANSFER,WI,grocery,online,DESKTOP,GBP,False,192.168.198.149,0,,11,4,7,3,1,0,1,5.402992647486168,small,0,0
TXN_00007880,2025-03-07 11:40:32.017445,ACC_000171,BUSINESS,1443,54672.89,653.6,PAYMENT,IL,entertainment,mobile_app,POS,USD,False,192.168.202.201,0,,11,4,7,3,1,0,1,6.48402436206708,medium,0,1
TXN_00000625,2025-03-07 11:41:49.017445,ACC_000486,PERSONAL,3154,99449.4,15.8,TRANSFER,NY,grocery,mobile_app,MOBILE,USD,False,192.168.148.68,0,,11,4,7,3,1,0,1,2.8213788864092133,micro,0,0
TXN_00000473,2025-03-07 11:41:52.017445,ACC_000420,PERSONAL,2411,62361.19,50.23,WITHDRAWAL,CA,grocery,mobile_app,POS,USD,False,192.168.38.61,0,,11,4,7,3,1,0,1,3.936325297951111,micro,0,0
TXN_00005828,2025-03-07 11:42:17.017445,ACC_000223,PERSONAL,981,62718.09,587.33,WITHDRAWAL,WI,grocery,online,TABLET,USD,False,192.168.24.201,0,,11,4,7,3,1,0,1,6.3772880149608575,medium,0,0
TXN_00006377,2025-03-07 11:42:35.017445,ACC_000064,PERSONAL,2262,74597.58,253.56,DEPOSIT,TN,grocery,online,DESKTOP,EUR,False,192.168.178.193,0,,11,4,7,3,1,0,1,5.5395365645894765,small,0,0
TXN_00006027,2025-03-07 11:44:59.017445,ACC_000436,JOINT,348,41197.57,343.51,TRANSFER,CO,grocery,mobile_app,DESKTOP,USD,False,192.168.57.109,0,,11,4,7,3,1,0,1,5.842123117608619,small,0,0
TXN_00009762,2025-03-07 11:48:39.017445,ACC_000177,PERSONAL,983,69156.18,36.46,WITHDRAWAL,NC,restaurant,atm,DESKTOP,USD,False,192.168.46.56,0,,11,4,7,3,1,0,1,3.6232736970159425,micro,0,0
TXN_00006531,2025-03-07 11:50:28.017445,ACC_000442,PERSONAL,2647,67324.56,66.72,DEPOSIT,VA,retail,online,DESKTOP,GBP,False,192.168.14.211,0,,11,4,7,3,1,0,1,4.2153815572649345,micro,0,0
TXN_00004956,2025-03-07 11:50:54.017445,ACC_000473,PERSONAL,1756,75958.07,530.56,TRANSFER,MO,professional_services,online,MOBILE,USD,False,192.168.242.249,0,,11,4,7,3,1,0,1,6.275816079463307,medium,0,0
TXN_00001493,2025-03-07 11:53:17.017445,ACC_000042,BUSINESS,2968,87937.25,1212.3,DEPOSIT,TN,electronics,branch,DESKTOP,USD,False,192.168.220.212,0,,11,4,7,3,1,0,1,7.101099199057828,large,0,1
TXN_00003440,2025-03-07 11:54:01.017445,ACC_000105,PERSONAL,1113,95027.86,2495.55,PAYMENT,NC,grocery,mobile_app,TABLET,EUR,False,192.168.93.143,0,,11,4,7,3,1,0,1,7.822665057779361,large,0,0
TXN_00007825,2025-03-07 11:54:25.017445,ACC_000116,PERSONAL,1356,772.59,164.88,WITHDRAWAL,IL,restaurant,mobile_app,MOBILE,USD,True,192.168.149.130,0,,11,4,7,3,1,0,1,5.1112646353781805,small,0,0
TXN_00005773,2025-03-07 11:55:48.017445,ACC_000419,JOINT,444,22015.09,702.93,TRANSFER,NC,healthcare,mobile_app,MOBILE,EUR,False,192.168.7.99,0,,11,4,7,3,1,0,1,6.556678919396189,medium,0,0
TXN_00003773,2025-03-07 11:56:20.017445,ACC_000348,PERSONAL,1723,6791.09,27.78,PURCHASE,OH,automotive,online,MOBILE,USD,False,192.168.206.149,0,,11,4,7,3,1,0,1,3.359680701459222,micro,0,1
TXN_00007811,2025-03-07 11:59:06.017445,ACC_000367,PERSONAL,3500,41753.44,80.52,PAYMENT,TX,restaurant,atm,MOBILE,USD,False,192.168.145.246,0,,11,4,7,3,1,0,1,4.400848388914469,micro,0,0
TXN_00008157,2025-03-07 12:00:03.017445,ACC_000050,PERSONAL,824,87835.86,4083.8,PURCHASE,VA,restaurant,atm,DESKTOP,EUR,False,192.168.128.126,0,,12,4,7,3,1,0,1,8.31502804648722,large,0,0
TXN_00005624,2025-03-07 12:00:10.017445,ACC_000194,BUSINESS,2177,23532.78,3049.62,PAYMENT,FL,education,online,DESKTOP,EUR,False,192.168.96.9,0,,12,4,7,3,1,0,1,8.023100127631668,large,0,0
TXN_00002518,2025-03-07 12:00:45.017445,ACC_000061,PERSONAL,2174,40101.43,11.41,TRANSFER,WI,restaurant,atm,DESKTOP,USD,False,192.168.135.112,0,,12,4,7,3,1,0,1,2.5185025992165158,micro,0,0
TXN_00008674,2025-03-07 12:06:42.017445,ACC_000015,PERSONAL,1258,24671.82,91.1,PURCHASE,NC,retail,branch,DESKTOP,USD,False,192.168.190.158,0,,12,4,7,3,1,0,1,4.522874943261261,micro,0,0
TXN_00006859,2025-03-07 12:09:00.017445,ACC_000166,PERSONAL,160,18432.07,681.38,DEPOSIT,MD,healthcare,atm,MOBILE,USD,False,192.168.228.169,0,,12,4,7,3,1,0,1,6.525586687424408,medium,0,0
TXN_00001049,2025-03-07 12:09:11.017445,ACC_000472,JOINT,384,48622.46,46.29,DEPOSIT,VA,grocery,atm,DESKTOP,USD,False,192.168.239.246,0,,12,4,7,3,1,0,1,3.8562988566557843,micro,0,0
TXN_00007842,2025-03-07 12:11:38.017445,ACC_000197,PERSONAL,1405,17878.75,40.67,DEPOSIT,TX,restaurant,mobile_app,DESKTOP,USD,False,192.168.199.222,0,,12,4,7,3,1,0,1,3.7297814454343623,micro,0,0
TXN_00004859,2025-03-07 12:13:21.017445,ACC_000103,PERSONAL,108,90800.23,5413.44,PAYMENT,CA,automotive,mobile_app,POS,USD,False,192.168.142.228,0,,12,4,7,3,1,0,1,8.596824737651417,xlarge,0,1
TXN_00008204,2025-03-07 12:13:46.017445,ACC_000444,PERSONAL,1716,20707.01,1004.63,WITHDRAWAL,MD,electronics,online,DESKTOP,USD,True,192.168.61.88,0,,12,4,7,3,1,0,1,6.913369489766605,large,0,1
TXN_00003675,2025-03-07 12:16:56.017445,ACC_000027,PERSONAL,981,69646.23,12.85,DEPOSIT,TX,grocery,atm,MOBILE,EUR,False,192.168.201.12,0,,12,4,7,3,1,0,1,2.6282852326333477,micro,0,0
TXN_00008069,2025-03-07 12:17:17.017445,ACC_000136,PERSONAL,208,72987.79,477.62,TRANSFER,TX,grocery,online,DESKTOP,USD,False,192.168.56.84,0,,12,4,7,3,1,0,1,6.1709069631510935,small,0,0
TXN_00007013,2025-03-07 12:18:03.017445,ACC_000068,PERSONAL,2159,28266.45,182.76,TRANSFER,IN,electronics,mobile_app,MOBILE,USD,False,192.168.226.96,0,,12,4,7,3,1,0,1,5.213630558380843,small,0,1
TXN_00008664,2025-03-07 12:18:50.017445,ACC_000050,PERSONAL,824,91705.92,213.74,WITHDRAWAL,VA,restaurant,online,DESKTOP,EUR,False,192.168.40.7,0,,12,4,7,3,1,0,1,5.3694279940059895,small,0,0
TXN_00004347,2025-03-07 12:20:49.017445,ACC_000143,PERSONAL,2041,96887.69,97.43,WITHDRAWAL,IL,restaurant,online,TABLET,USD,True,192.168.93.162,0,,12,4,7,3,1,0,1,4.58934563564112,micro,0,0
TXN_00000681,2025-03-07 12:21:34.017445,ACC_000273,PERSONAL,2258,86685.41,1342.25,PURCHASE,CA,electronics,online,DESKTOP,USD,False,192.168.91.174,0,,12,4,7,3,1,0,1,7.202847329608931,large,0,1
TXN_00007709,2025-03-07 12:21:51.017445,ACC_000253,PERSONAL,3635,16570.47,37.21,WITHDRAWAL,VA,retail,atm,TABLET,USD,False,192.168.26.35,0,,12,4,7,3,1,0,1,3.6430972614588084,micro,0,0
TXN_00007770,2025-03-07 12:25:36.017445,ACC_000283,PERSONAL,1007,47045.54,6.29,WITHDRAWAL,NY,restaurant,atm,DESKTOP,USD,False,192.168.142.60,0,,12,4,7,3,1,0,1,1.986503546020567,micro,0,0
TXN_00004015,2025-03-07 12:27:18.017445,ACC_000476,BUSINESS,1083,20781.58,3812.62,PAYMENT,GA,utilities,online,MOBILE,USD,False,192.168.83.99,1,OTHER_SUSPICIOUS,12,4,7,3,1,0,1,8.246334148265369,large,0,0
TXN_00003862,2025-03-07 12:31:14.017445,ACC_000061,PERSONAL,2174,40228.74,138.72,DEPOSIT,WI,retail,mobile_app,DESKTOP,USD,True,192.168.14.154,0,,12,4,7,3,1,0,1,4.939640419938631,small,0,0
TXN_00002600,2025-03-07 12:32:01.017445,ACC_000394,JOINT,2074,56837.43,574.77,PAYMENT,PA,restaurant,atm,DESKTOP,EUR,False,192.168.30.190,0,,12,4,7,3,1,0,1,6.355708275396643,medium,0,0
TXN_00000415,2025-03-07 12:33:18.017445,ACC_000306,PERSONAL,1498,0.0,3278.24,DEPOSIT,FL,gambling,branch,MOBILE,USD,False,192.168.117.130,1,OTHER_SUSPICIOUS,12,4,7,3,1,0,1,8.09536696721283,large,1,0
TXN_00000553,2025-03-07 12:35:01.017445,ACC_000260,JOINT,1725,64426.53,56.05,TRANSFER,NJ,retail,branch,MOBILE,USD,False,192.168.100.224,0,,12,4,7,3,1,0,1,4.0439280763080845,micro,0,0
TXN_00005996,2025-03-07 12:38:46.017445,ACC_000031,BUSINESS,2362,52387.27,115.17,PAYMENT,MI,retail,online,MOBILE,GBP,False,192.168.214.34,0,,12,4,7,3,1,0,1,4.755054635525384,small,0,0
TXN_00007584,2025-03-07 12:40:13.017445,ACC_000409,PERSONAL,465,62635.01,48.05,PAYMENT,IL,entertainment,branch,DESKTOP,USD,False,192.168.247.188,0,,12,4,7,3,1,0,1,3.892840186011372,micro,0,1
TXN_00005801,2025-03-07 12:43:48.017445,ACC_000347,PERSONAL,2623,78253.14,145.72,PAYMENT,TX,grocery,phone,MOBILE,USD,False,192.168.252.219,0,,12,4,7,3,1,0,1,4.988526008508154,small,0,0
TXN_00004901,2025-03-07 12:44:19.017445,ACC_000123,BUSINESS,2240,85067.2,189.02,TRANSFER,MI,entertainment,mobile_app,MOBILE,USD,False,192.168.68.115,0,,12,4,7,3,1,0,1,5.247129329778604,small,0,1
TXN_00001927,2025-03-07 12:44:55.017445,ACC_000063,PERSONAL,3585,3899.57,127.71,TRANSFER,MA,entertainment,mobile_app,DESKTOP,GBP,False,192.168.71.85,0,,12,4,7,3,1,0,1,4.857561811661286,small,0,1
TXN_00005684,2025-03-07 12:45:02.017445,ACC_000283,PERSONAL,1007,47040.61,11.22,DEPOSIT,NY,healthcare,phone,MOBILE,GBP,False,192.168.161.121,0,,12,4,7,3,1,0,1,2.503073953743449,micro,0,0
