transaction_id,amount,timestamp,account_id,transaction_type,location,device,risk_score,is_fraudulent,status
TX-20260511-000951,1287.56,2026-02-26 15:50:34,ACC-1403,Refund,Sydney,Desktop,3.7,False,approved
TX-20260511-000952,718.11,2026-04-02 04:50:34,ACC-1766,Purchase,Mumbai,Desktop,25.6,False,approved
TX-20260511-000953,40988.42,2026-03-19 14:50:34,ACC-1871,Refund,Tokyo,Desktop,36.1,False,approved
TX-20260511-000954,568.72,2026-04-18 03:50:34,ACC-1631,Withdrawal,Singapore,Desktop,14.3,False,approved
TX-20260511-000955,11919.79,2026-04-17 13:50:34,ACC-1818,Refund,New York,Tablet,17.2,False,approved
TX-20260511-000956,5058.16,2026-03-12 14:50:34,ACC-1562,Payment,Dubai,Tablet,12.3,False,approved
TX-20260511-000957,1267.08,2026-05-03 02:50:34,ACC-1100,Transfer,Toronto,Mobile,29.4,False,approved
TX-20260511-000958,486.12,2026-03-29 23:50:34,ACC-1131,Purchase,Singapore,Desktop,5.5,False,approved
TX-20260511-000959,2084.93,2026-04-04 15:50:34,ACC-1071,Transfer,Mumbai,Mobile,31.8,False,approved
TX-20260511-000960,6735.98,2026-03-15 00:50:34,ACC-1631,Purchase,Dubai,Tablet,10.5,False,approved
TX-20260511-000961,4022.73,2026-02-26 06:50:34,ACC-1579,Refund,Mumbai,Mobile,30.0,False,approved
TX-20260511-000962,10109.74,2026-03-18 05:50:34,ACC-1004,Withdrawal,Singapore,Desktop,31.0,False,approved
TX-20260511-000963,1019.15,2026-02-17 21:50:34,ACC-1283,Withdrawal,Tokyo,Tablet,38.6,False,approved
TX-20260511-000964,3727.02,2026-03-29 19:50:34,ACC-1473,Deposit,Mumbai,Mobile,10.7,False,approved
TX-20260511-000965,1075.82,2026-03-09 17:50:34,ACC-1111,Transfer,Toronto,Desktop,22.0,False,approved
TX-20260511-000966,4388.0,2026-04-06 06:50:34,ACC-1912,Refund,Singapore,Mobile,8.1,False,approved
TX-20260511-000967,462.83,2026-02-20 08:50:34,ACC-1744,Payment,New York,Tablet,14.7,False,approved
TX-20260511-000968,170.42,2026-02-20 10:50:34,ACC-1832,Refund,Toronto,Mobile,7.9,False,approved
TX-20260511-000969,820.1,2026-02-25 04:50:34,ACC-1928,Payment,Sydney,Mobile,9.5,False,approved
TX-20260511-000970,6179.88,2026-03-02 17:50:34,ACC-1483,Purchase,Tokyo,Mobile,13.6,False,approved
TX-20260511-000971,292.67,2026-03-22 03:50:34,ACC-1912,Refund,Dubai,Desktop,5.4,False,approved
TX-20260511-000972,16820.36,2026-03-12 18:50:34,ACC-1522,Payment,Shanghai,Mobile,9.1,False,approved
TX-20260511-000973,1369.35,2026-03-08 10:50:34,ACC-1678,Transfer,Toronto,Tablet,7.8,False,approved
TX-20260511-000974,1515.14,2026-04-19 18:50:34,ACC-1143,Deposit,Tokyo,Desktop,12.0,False,approved
TX-20260511-000975,6819.98,2026-02-27 16:50:34,ACC-1675,Transfer,Paris,Mobile,7.3,False,approved
TX-20260511-000976,3966.49,2026-05-06 03:50:34,ACC-1779,Deposit,Singapore,Desktop,15.6,False,approved
TX-20260511-000977,5847.84,2026-04-07 23:50:34,ACC-1239,Payment,Singapore,Tablet,24.8,False,approved
TX-20260511-000978,3792.82,2026-03-25 22:50:34,ACC-1480,Deposit,New York,Desktop,29.2,False,approved
TX-20260511-000979,3229.11,2026-02-17 00:50:34,ACC-1105,Purchase,Sydney,Tablet,10.5,False,approved
TX-20260511-000980,3903.96,2026-04-05 11:50:34,ACC-1269,Refund,Sydney,Tablet,5.0,False,approved
TX-20260511-000981,6192.67,2026-04-18 22:50:34,ACC-1669,Deposit,Mumbai,Tablet,35.0,False,approved
TX-20260511-000982,5643.36,2026-02-17 08:50:34,ACC-1529,Withdrawal,Shanghai,Desktop,16.7,False,approved
TX-20260511-000983,17959.43,2026-03-05 22:50:34,ACC-1361,Withdrawal,Paris,Mobile,33.4,False,approved
TX-20260511-000984,16916.07,2026-02-23 10:50:34,ACC-1513,Transfer,Paris,Desktop,9.1,False,approved
TX-20260511-000985,20535.21,2026-04-12 08:50:34,ACC-1526,Purchase,Dubai,Desktop,25.6,False,approved
TX-20260511-000986,3458.55,2026-04-22 05:50:34,ACC-1161,Withdrawal,Toronto,Tablet,24.9,False,approved
TX-20260511-000987,306.14,2026-04-25 13:50:34,ACC-1235,Deposit,Mumbai,Tablet,24.8,False,approved
TX-20260511-000988,101.07,2026-04-26 19:50:34,ACC-1691,Deposit,Paris,Desktop,6.1,False,approved
TX-20260511-000989,1102.36,2026-02-25 05:50:34,ACC-1662,Deposit,New York,Desktop,21.1,False,approved
TX-20260511-000990,1432.2,2026-05-06 06:50:34,ACC-1587,Refund,Tokyo,Desktop,22.8,False,approved
TX-20260511-000991,22554.49,2026-02-19 18:50:34,ACC-1040,Refund,Tokyo,Desktop,23.2,False,approved
TX-20260511-000992,1643.99,2026-04-20 02:50:34,ACC-1944,Transfer,Sydney,Mobile,19.4,False,approved
TX-20260511-000993,2000.87,2026-02-23 16:50:34,ACC-1652,Payment,Dubai,Desktop,29.0,False,approved
TX-20260511-000994,6305.12,2026-04-13 20:50:34,ACC-1621,Deposit,Paris,Desktop,3.1,False,approved
TX-20260511-000995,1956.94,2026-04-12 21:50:34,ACC-1615,Transfer,Toronto,Desktop,31.5,False,approved
TX-20260511-000996,602.87,2026-02-20 13:50:34,ACC-1523,Withdrawal,Tokyo,Tablet,5.4,False,approved
TX-20260511-000997,17849.96,2026-02-13 00:50:34,ACC-1944,Deposit,Toronto,Tablet,13.7,False,approved
TX-20260511-000998,1871.42,2026-05-03 03:50:34,ACC-1387,Deposit,Tokyo,Desktop,32.5,False,approved
TX-20260511-000999,696.87,2026-05-09 04:50:34,ACC-1535,Refund,Shanghai,Desktop,10.2,False,approved
